id,n_predict,run_date,prediction,metric,signal,accuracy,avg_abs_accuracy,fetch_date
541.0,270,2024-06-14T00:00:00.000,40.118,-8.882,-1,0.472,0.69,2024-06-14
1315.0,360,2024-06-14T00:00:00.000,58.624,9.624,1,0.397,0.58,2024-06-14
1312.0,450,2024-06-14T00:00:00.000,59.849,10.849,1,0.526,0.534,2024-06-14
1313.0,450,2024-06-14T00:00:00.000,59.849,10.849,1,0.535,0.539,2024-06-14
545.0,30,2024-06-21T00:00:00.000,54.341,1.341,1,0.757,0.938,2024-06-21
997.0,30,2024-06-21T00:00:00.000,55.367,2.367,1,0.658,0.919,2024-06-21
461.0,60,2024-06-21T00:00:00.000,56.018,3.018,1,0.632,0.893,2024-06-21
544.0,60,2024-06-21T00:00:00.000,55.741,2.741,1,0.696,0.891,2024-06-21
543.0,90,2024-06-21T00:00:00.000,53.081,0.081,1,0.643,0.849,2024-06-21
990.0,180,2024-06-21T00:00:00.000,47.227,-5.773,-1,0.603,0.734,2024-06-21
991.0,180,2024-06-21T00:00:00.000,52.314,-0.686,-1,0.588,0.71,2024-06-21
541.0,270,2024-06-21T00:00:00.000,43.407,-9.593,-1,0.469,0.689,2024-06-21
1315.0,360,2024-06-21T00:00:00.000,62.177,9.177,1,0.395,0.58,2024-06-21
1312.0,450,2024-06-21T00:00:00.000,64.734,11.734,1,0.524,0.535,2024-06-21
1313.0,450,2024-06-21T00:00:00.000,64.734,11.734,1,0.533,0.54,2024-06-21
545.0,30,2024-06-28T00:00:00.000,53.862,0.862,1,0.758,0.938,2024-06-28
997.0,30,2024-06-28T00:00:00.000,54.906,1.906,1,0.66,0.919,2024-06-28
461.0,60,2024-06-28T00:00:00.000,50.282,-2.718,-1,0.635,0.893,2024-06-28
544.0,60,2024-06-28T00:00:00.000,55.528,2.528,1,0.692,0.891,2024-06-28
543.0,90,2024-06-28T00:00:00.000,53.891,0.891,1,0.64,0.848,2024-06-28
990.0,180,2024-06-28T00:00:00.000,47.073,-5.927,-1,0.605,0.735,2024-06-28
991.0,180,2024-06-28T00:00:00.000,55.521,2.521,1,0.59,0.711,2024-06-28
541.0,270,2024-06-28T00:00:00.000,43.393,-9.607,-1,0.466,0.688,2024-06-28
1315.0,360,2024-06-28T00:00:00.000,62.279,9.279,1,0.393,0.58,2024-06-28
1312.0,450,2024-06-28T00:00:00.000,64.734,11.734,1,0.527,0.537,2024-06-28
1313.0,450,2024-06-28T00:00:00.000,64.734,11.734,1,0.535,0.541,2024-06-28
545.0,30,2024-07-05T00:00:00.000,53.72,0.72,1,0.759,0.937,2024-07-05
997.0,30,2024-07-05T00:00:00.000,54.259,1.259,1,0.661,0.919,2024-07-05
461.0,60,2024-07-05T00:00:00.000,53.765,0.765,1,0.63,0.892,2024-07-05
544.0,60,2024-07-05T00:00:00.000,54.378,1.378,1,0.688,0.89,2024-07-05
543.0,90,2024-07-05T00:00:00.000,54.149,1.149,1,0.636,0.848,2024-07-05
990.0,180,2024-07-05T00:00:00.000,46.748,-6.252,-1,0.607,0.736,2024-07-05
991.0,180,2024-07-05T00:00:00.000,53.61,0.61,1,0.592,0.712,2024-07-05
541.0,270,2024-07-05T00:00:00.000,43.393,-9.607,-1,0.462,0.688,2024-07-05
1315.0,360,2024-07-05T00:00:00.000,64.082,11.082,1,0.391,0.579,2024-07-05
1312.0,450,2024-07-05T00:00:00.000,64.734,11.734,1,0.53,0.538,2024-07-05
1313.0,450,2024-07-05T00:00:00.000,64.734,11.734,1,0.538,0.543,2024-07-05
545.0,30,2024-07-12T00:00:00.000,53.773,0.773,1,0.76,0.937,2024-07-12
997.0,30,2024-07-12T00:00:00.000,53.007,0.007,1,0.663,0.919,2024-07-12
461.0,60,2024-07-12T00:00:00.000,53.633,0.633,1,0.629,0.892,2024-07-12
544.0,60,2024-07-12T00:00:00.000,50.718,-2.282,-1,0.684,0.889,2024-07-12
543.0,90,2024-07-12T00:00:00.000,51.831,-1.169,-1,0.632,0.848,2024-07-12
990.0,180,2024-07-12T00:00:00.000,46.053,-6.947,-1,0.609,0.737,2024-07-12
991.0,180,2024-07-12T00:00:00.000,53.579,0.579,1,0.594,0.714,2024-07-12
541.0,270,2024-07-12T00:00:00.000,43.428,-9.572,-1,0.459,0.689,2024-07-12
1315.0,360,2024-07-12T00:00:00.000,63.12,10.12,1,0.389,0.579,2024-07-12
1312.0,450,2024-07-12T00:00:00.000,64.734,11.734,1,0.532,0.54,2024-07-12
1313.0,450,2024-07-12T00:00:00.000,64.734,11.734,1,0.541,0.545,2024-07-12
545.0,30,2024-07-19T00:00:00.000,53.401,0.401,1,0.761,0.937,2024-07-19
997.0,30,2024-07-19T00:00:00.000,53.919,0.919,1,0.664,0.919,2024-07-19
461.0,60,2024-07-19T00:00:00.000,52.988,-0.012,-1,0.632,0.892,2024-07-19
544.0,60,2024-07-19T00:00:00.000,47.521,-5.479,-1,0.68,0.889,2024-07-19
543.0,90,2024-07-19T00:00:00.000,50.873,-2.127,-1,0.629,0.848,2024-07-19
990.0,180,2024-07-19T00:00:00.000,45.164,-7.836,-1,0.61,0.738,2024-07-19
991.0,180,2024-07-19T00:00:00.000,51.716,-1.284,-1,0.596,0.715,2024-07-19
541.0,270,2024-07-19T00:00:00.000,43.508,-9.492,-1,0.458,0.69,2024-07-19
1315.0,360,2024-07-19T00:00:00.000,62.599,9.599,1,0.387,0.578,2024-07-19
1312.0,450,2024-07-19T00:00:00.000,64.734,11.734,1,0.529,0.541,2024-07-19
1313.0,450,2024-07-19T00:00:00.000,64.734,11.734,1,0.538,0.546,2024-07-19
545.0,30,2024-07-26T00:00:00.000,53.527,0.527,1,0.763,0.937,2024-07-26
997.0,30,2024-07-26T00:00:00.000,53.676,0.676,1,0.665,0.919,2024-07-26
461.0,60,2024-07-26T00:00:00.000,50.151,-2.849,-1,0.635,0.893,2024-07-26
544.0,60,2024-07-26T00:00:00.000,48.266,-4.734,-1,0.68,0.889,2024-07-26
543.0,90,2024-07-26T00:00:00.000,49.131,-3.869,-1,0.625,0.848,2024-07-26
990.0,180,2024-07-26T00:00:00.000,45.003,-7.997,-1,0.612,0.738,2024-07-26
991.0,180,2024-07-26T00:00:00.000,50.574,-2.426,-1,0.598,0.716,2024-07-26
541.0,270,2024-07-26T00:00:00.000,43.702,-9.298,-1,0.459,0.691,2024-07-26
1315.0,360,2024-07-26T00:00:00.000,62.267,9.267,1,0.385,0.577,2024-07-26
1312.0,450,2024-07-26T00:00:00.000,64.734,11.734,1,0.526,0.542,2024-07-26
1313.0,450,2024-07-26T00:00:00.000,64.734,11.734,1,0.534,0.546,2024-07-26
545.0,30,2024-08-02T00:00:00.000,52.713,-0.287,-1,0.764,0.938,2024-08-02
997.0,30,2024-08-02T00:00:00.000,53.343,0.343,1,0.667,0.919,2024-08-02
461.0,60,2024-08-02T00:00:00.000,52.967,-0.033,-1,0.638,0.893,2024-08-02
544.0,60,2024-08-02T00:00:00.000,48.961,-4.039,-1,0.678,0.888,2024-08-02
543.0,90,2024-08-02T00:00:00.000,50.819,-2.181,-1,0.621,0.848,2024-08-02
990.0,180,2024-08-02T00:00:00.000,44.562,-8.438,-1,0.609,0.738,2024-08-02
991.0,180,2024-08-02T00:00:00.000,52.911,-0.089,-1,0.6,0.717,2024-08-02
541.0,270,2024-08-02T00:00:00.000,43.7,-9.3,-1,0.463,0.693,2024-08-02
1315.0,360,2024-08-02T00:00:00.000,62.358,9.358,1,0.383,0.577,2024-08-02
1312.0,450,2024-08-02T00:00:00.000,64.729,11.729,1,0.523,0.544,2024-08-02
1313.0,450,2024-08-02T00:00:00.000,64.734,11.734,1,0.531,0.547,2024-08-02
545.0,30,2024-08-09T00:00:00.000,49.226,-0.274,-1,0.764,0.938,2024-08-09
997.0,30,2024-08-09T00:00:00.000,49.875,0.375,1,0.667,0.92,2024-08-09
461.0,60,2024-08-09T00:00:00.000,51.644,2.144,1,0.641,0.893,2024-08-09
544.0,60,2024-08-09T00:00:00.000,49.511,0.011,1,0.678,0.889,2024-08-09
543.0,90,2024-08-09T00:00:00.000,46.225,-3.275,-1,0.618,0.848,2024-08-09
990.0,180,2024-08-09T00:00:00.000,41.592,-7.908,-1,0.606,0.738,2024-08-09
991.0,180,2024-08-09T00:00:00.000,47.692,-1.808,-1,0.602,0.718,2024-08-09
541.0,270,2024-08-09T00:00:00.000,40.981,-8.519,-1,0.464,0.695,2024-08-09
1315.0,360,2024-08-09T00:00:00.000,57.696,8.196,1,0.38,0.576,2024-08-09
1312.0,450,2024-08-09T00:00:00.000,60.455,10.955,1,0.52,0.545,2024-08-09
1313.0,450,2024-08-09T00:00:00.000,60.459,10.959,1,0.528,0.548,2024-08-09
545.0,30,2024-08-16T00:00:00.000,48.396,-0.354,-1,0.762,0.938,2024-08-16
997.0,30,2024-08-16T00:00:00.000,48.237,-0.513,-1,0.666,0.92,2024-08-16
461.0,60,2024-08-16T00:00:00.000,49.323,0.573,1,0.638,0.893,2024-08-16
544.0,60,2024-08-16T00:00:00.000,47.428,-1.322,-1,0.676,0.889,2024-08-16
543.0,90,2024-08-16T00:00:00.000,44.059,-4.691,-1,0.614,0.848,2024-08-16
990.0,180,2024-08-16T00:00:00.000,40.626,-8.124,-1,0.603,0.738,2024-08-16
991.0,180,2024-08-16T00:00:00.000,47.097,-1.653,-1,0.604,0.719,2024-08-16
541.0,270,2024-08-16T00:00:00.000,40.318,-8.432,-1,0.468,0.696,2024-08-16
1315.0,360,2024-08-16T00:00:00.000,56.522,7.772,1,0.378,0.574,2024-08-16
1312.0,450,2024-08-16T00:00:00.000,59.529,10.779,1,0.517,0.546,2024-08-16
1313.0,450,2024-08-16T00:00:00.000,59.543,10.793,1,0.525,0.548,2024-08-16
545.0,30,2024-08-23T00:00:00.000,48.426,-0.324,-1,0.759,0.937,2024-08-23
997.0,30,2024-08-23T00:00:00.000,47.596,-1.154,-1,0.664,0.92,2024-08-23
461.0,60,2024-08-23T00:00:00.000,47.522,-1.228,-1,0.633,0.893,2024-08-23
544.0,60,2024-08-23T00:00:00.000,42.636,-6.114,-1,0.672,0.889,2024-08-23
543.0,90,2024-08-23T00:00:00.000,45.834,-2.916,-1,0.611,0.848,2024-08-23
990.0,180,2024-08-23T00:00:00.000,40.554,-8.196,-1,0.6,0.739,2024-08-23
991.0,180,2024-08-23T00:00:00.000,46.298,-2.452,-1,0.606,0.72,2024-08-23
541.0,270,2024-08-23T00:00:00.000,40.444,-8.306,-1,0.471,0.698,2024-08-23
1315.0,360,2024-08-23T00:00:00.000,59.543,10.793,1,0.377,0.572,2024-08-23
1312.0,450,2024-08-23T00:00:00.000,59.264,10.514,1,0.514,0.547,2024-08-23
1313.0,450,2024-08-23T00:00:00.000,59.543,10.793,1,0.522,0.548,2024-08-23
545.0,30,2024-08-30T00:00:00.000,48.169,-0.581,-1,0.759,0.937,2024-08-30
997.0,30,2024-08-30T00:00:00.000,47.55,-1.2,-1,0.662,0.919,2024-08-30
461.0,60,2024-08-30T00:00:00.000,47.15,-1.6,-1,0.634,0.894,2024-08-30
544.0,60,2024-08-30T00:00:00.000,44.473,-4.277,-1,0.668,0.889,2024-08-30
543.0,90,2024-08-30T00:00:00.000,44.46,-4.29,-1,0.608,0.849,2024-08-30
990.0,180,2024-08-30T00:00:00.000,40.313,-8.437,-1,0.598,0.739,2024-08-30
991.0,180,2024-08-30T00:00:00.000,45.494,-3.256,-1,0.607,0.722,2024-08-30
541.0,270,2024-08-30T00:00:00.000,40.463,-8.287,-1,0.475,0.699,2024-08-30
1315.0,360,2024-08-30T00:00:00.000,59.543,10.793,1,0.375,0.57,2024-08-30
1312.0,450,2024-08-30T00:00:00.000,59.367,10.617,1,0.512,0.548,2024-08-30
1313.0,450,2024-08-30T00:00:00.000,59.543,10.793,1,0.52,0.548,2024-08-30
545.0,30,2024-09-06T00:00:00.000,47.56,-1.19,-1,0.76,0.937,2024-09-06
997.0,30,2024-09-06T00:00:00.000,47.434,-1.316,-1,0.663,0.92,2024-09-06
461.0,60,2024-09-06T00:00:00.000,47.41,-1.34,-1,0.629,0.893,2024-09-06
544.0,60,2024-09-06T00:00:00.000,44.186,-4.564,-1,0.668,0.889,2024-09-06
543.0,90,2024-09-06T00:00:00.000,45.174,-3.576,-1,0.609,0.849,2024-09-06
990.0,180,2024-09-06T00:00:00.000,40.186,-8.564,-1,0.595,0.739,2024-09-06
991.0,180,2024-09-06T00:00:00.000,45.299,-3.451,-1,0.609,0.723,2024-09-06
541.0,270,2024-09-06T00:00:00.000,40.645,-8.105,-1,0.473,0.7,2024-09-06
1315.0,360,2024-09-06T00:00:00.000,59.543,10.793,1,0.373,0.569,2024-09-06
1312.0,450,2024-09-06T00:00:00.000,59.543,10.793,1,0.509,0.548,2024-09-06
1313.0,450,2024-09-06T00:00:00.000,59.543,10.793,1,0.517,0.548,2024-09-06
545.0,30,2024-09-13T00:00:00.000,47.848,-0.902,-1,0.762,0.938,2024-09-13
997.0,30,2024-09-13T00:00:00.000,47.609,-1.141,-1,0.663,0.92,2024-09-13
461.0,60,2024-09-13T00:00:00.000,47.069,-1.681,-1,0.625,0.894,2024-09-13
544.0,60,2024-09-13T00:00:00.000,44.278,-4.472,-1,0.669,0.889,2024-09-13
543.0,90,2024-09-13T00:00:00.000,45.868,-2.882,-1,0.608,0.85,2024-09-13
990.0,180,2024-09-13T00:00:00.000,40.005,-8.745,-1,0.592,0.739,2024-09-13
991.0,180,2024-09-13T00:00:00.000,44.555,-4.195,-1,0.611,0.724,2024-09-13
541.0,270,2024-09-13T00:00:00.000,40.752,-7.998,-1,0.47,0.701,2024-09-13
1315.0,360,2024-09-13T00:00:00.000,59.543,10.793,1,0.371,0.567,2024-09-13
1312.0,450,2024-09-13T00:00:00.000,59.543,10.793,1,0.506,0.548,2024-09-13
1313.0,450,2024-09-13T00:00:00.000,59.543,10.793,1,0.514,0.548,2024-09-13
545.0,30,2024-09-20T00:00:00.000,48.497,-0.253,-1,0.763,0.938,2024-09-20
997.0,30,2024-09-20T00:00:00.000,46.126,-2.624,-1,0.665,0.92,2024-09-20
461.0,60,2024-09-20T00:00:00.000,46.812,-1.938,-1,0.626,0.894,2024-09-20
544.0,60,2024-09-20T00:00:00.000,44.51,-4.24,-1,0.667,0.889,2024-09-20
543.0,90,2024-09-20T00:00:00.000,44.917,-3.833,-1,0.608,0.85,2024-09-20
990.0,180,2024-09-20T00:00:00.000,39.971,-8.779,-1,0.589,0.739,2024-09-20
991.0,180,2024-09-20T00:00:00.000,46.423,-2.327,-1,0.613,0.725,2024-09-20
541.0,270,2024-09-20T00:00:00.000,40.753,-7.997,-1,0.467,0.702,2024-09-20
1315.0,360,2024-09-20T00:00:00.000,59.543,10.793,1,0.369,0.565,2024-09-20
1312.0,450,2024-09-20T00:00:00.000,59.525,10.775,1,0.503,0.548,2024-09-20
1313.0,450,2024-09-20T00:00:00.000,59.543,10.793,1,0.511,0.548,2024-09-20
545.0,30,2024-09-27T00:00:00.000,48.339,-0.411,-1,0.764,0.938,2024-09-27
997.0,30,2024-09-27T00:00:00.000,45.677,-3.073,-1,0.666,0.92,2024-09-27
461.0,60,2024-09-27T00:00:00.000,47.851,-0.899,-1,0.629,0.894,2024-09-27
544.0,60,2024-09-27T00:00:00.000,42.859,-5.891,-1,0.669,0.89,2024-09-27
543.0,90,2024-09-27T00:00:00.000,43.767,-4.983,-1,0.606,0.851,2024-09-27
990.0,180,2024-09-27T00:00:00.000,40.025,-8.725,-1,0.587,0.739,2024-09-27
991.0,180,2024-09-27T00:00:00.000,46.405,-2.345,-1,0.614,0.726,2024-09-27
541.0,270,2024-09-27T00:00:00.000,40.925,-7.825,-1,0.464,0.702,2024-09-27
1315.0,360,2024-09-27T00:00:00.000,59.543,10.793,1,0.367,0.564,2024-09-27
1312.0,450,2024-09-27T00:00:00.000,58.438,9.688,1,0.5,0.547,2024-09-27
1313.0,450,2024-09-27T00:00:00.000,59.543,10.793,1,0.508,0.547,2024-09-27
545.0,30,2024-10-04T00:00:00.000,46.32,-0.68,-1,0.765,0.938,2024-10-04
997.0,30,2024-10-04T00:00:00.000,43.533,-3.467,-1,0.667,0.921,2024-10-04
461.0,60,2024-10-04T00:00:00.000,45.101,-1.899,-1,0.631,0.894,2024-10-04
544.0,60,2024-10-04T00:00:00.000,44.04,-2.96,-1,0.671,0.89,2024-10-04
543.0,90,2024-10-04T00:00:00.000,43.517,-3.483,-1,0.605,0.851,2024-10-04
990.0,180,2024-10-04T00:00:00.000,38.551,-8.449,-1,0.584,0.74,2024-10-04
991.0,180,2024-10-04T00:00:00.000,44.443,-2.557,-1,0.616,0.727,2024-10-04
541.0,270,2024-10-04T00:00:00.000,39.423,-7.577,-1,0.461,0.703,2024-10-04
1315.0,360,2024-10-04T00:00:00.000,57.369,10.369,1,0.365,0.562,2024-10-04
1312.0,450,2024-10-04T00:00:00.000,56.024,9.024,1,0.498,0.546,2024-10-04
1313.0,450,2024-10-04T00:00:00.000,57.406,10.406,1,0.505,0.546,2024-10-04
545.0,30,2024-10-11T00:00:00.000,46.574,-0.426,-1,0.767,0.938,2024-10-11
997.0,30,2024-10-11T00:00:00.000,44.031,-2.969,-1,0.669,0.921,2024-10-11
461.0,60,2024-10-11T00:00:00.000,43.568,-3.432,-1,0.628,0.894,2024-10-11
544.0,60,2024-10-11T00:00:00.000,46.86,-0.14,-1,0.673,0.89,2024-10-11
543.0,90,2024-10-11T00:00:00.000,42.708,-4.292,-1,0.606,0.851,2024-10-11
990.0,180,2024-10-11T00:00:00.000,38.665,-8.335,-1,0.581,0.74,2024-10-11
991.0,180,2024-10-11T00:00:00.000,45.432,-1.568,-1,0.618,0.727,2024-10-11
541.0,270,2024-10-11T00:00:00.000,39.653,-7.347,-1,0.459,0.704,2024-10-11
1315.0,360,2024-10-11T00:00:00.000,57.216,10.216,1,0.363,0.561,2024-10-11
1312.0,450,2024-10-11T00:00:00.000,57.368,10.368,1,0.495,0.545,2024-10-11
1313.0,450,2024-10-11T00:00:00.000,57.406,10.406,1,0.503,0.545,2024-10-11
545.0,30,2024-10-18T00:00:00.000,46.086,-0.914,-1,0.768,0.939,2024-10-18
997.0,30,2024-10-18T00:00:00.000,44.804,-2.196,-1,0.67,0.921,2024-10-18
461.0,60,2024-10-18T00:00:00.000,42.738,-4.262,-1,0.623,0.895,2024-10-18
544.0,60,2024-10-18T00:00:00.000,49.725,2.725,1,0.674,0.891,2024-10-18
543.0,90,2024-10-18T00:00:00.000,42.09,-4.91,-1,0.608,0.851,2024-10-18
990.0,180,2024-10-18T00:00:00.000,38.636,-8.364,-1,0.579,0.74,2024-10-18
991.0,180,2024-10-18T00:00:00.000,45.155,-1.845,-1,0.62,0.728,2024-10-18
541.0,270,2024-10-18T00:00:00.000,39.84,-7.16,-1,0.456,0.704,2024-10-18
1315.0,360,2024-10-18T00:00:00.000,57.242,10.242,1,0.361,0.561,2024-10-18
1312.0,450,2024-10-18T00:00:00.000,55.619,8.619,1,0.492,0.543,2024-10-18
1313.0,450,2024-10-18T00:00:00.000,57.406,10.406,1,0.5,0.543,2024-10-18
545.0,30,2024-10-25T00:00:00.000,43.345,-0.655,-1,0.769,0.939,2024-10-25
997.0,30,2024-10-25T00:00:00.000,41.97,-2.03,-1,0.671,0.921,2024-10-25
461.0,60,2024-10-25T00:00:00.000,42.655,-1.345,-1,0.625,0.895,2024-10-25
544.0,60,2024-10-25T00:00:00.000,41.922,-2.078,-1,0.676,0.891,2024-10-25
543.0,90,2024-10-25T00:00:00.000,38.43,-5.57,-1,0.61,0.852,2024-10-25
990.0,180,2024-10-25T00:00:00.000,36.663,-7.337,-1,0.578,0.74,2024-10-25
991.0,180,2024-10-25T00:00:00.000,41.877,-2.123,-1,0.619,0.729,2024-10-25
541.0,270,2024-10-25T00:00:00.000,37.288,-6.712,-1,0.453,0.705,2024-10-25
1315.0,360,2024-10-25T00:00:00.000,53.671,9.671,1,0.36,0.561,2024-10-25
1312.0,450,2024-10-25T00:00:00.000,52.914,8.914,1,0.49,0.541,2024-10-25
1313.0,450,2024-10-25T00:00:00.000,53.742,9.742,1,0.497,0.541,2024-10-25
545.0,30,2024-11-01T00:00:00.000,43.8,-0.2,-1,0.77,0.939,2024-11-01
997.0,30,2024-11-01T00:00:00.000,41.671,-2.329,-1,0.673,0.921,2024-11-01
461.0,60,2024-11-01T00:00:00.000,50.935,6.935,1,0.628,0.895,2024-11-01
544.0,60,2024-11-01T00:00:00.000,42.723,-1.277,-1,0.678,0.892,2024-11-01
543.0,90,2024-11-01T00:00:00.000,49.275,5.275,1,0.613,0.852,2024-11-01
990.0,180,2024-11-01T00:00:00.000,37.074,-6.926,-1,0.58,0.741,2024-11-01
991.0,180,2024-11-01T00:00:00.000,42.606,-1.394,-1,0.617,0.73,2024-11-01
541.0,270,2024-11-01T00:00:00.000,36.973,-7.027,-1,0.45,0.705,2024-11-01
1315.0,360,2024-11-01T00:00:00.000,53.634,9.634,1,0.358,0.56,2024-11-01
1312.0,450,2024-11-01T00:00:00.000,52.075,8.075,1,0.487,0.539,2024-11-01
1313.0,450,2024-11-01T00:00:00.000,53.742,9.742,1,0.495,0.539,2024-11-01
545.0,30,2024-11-08T00:00:00.000,43.078,-0.922,-1,0.769,0.939,2024-11-08
997.0,30,2024-11-08T00:00:00.000,41.646,-2.354,-1,0.674,0.922,2024-11-08
461.0,60,2024-11-08T00:00:00.000,44.015,0.015,1,0.63,0.896,2024-11-08
544.0,60,2024-11-08T00:00:00.000,46.37,2.37,1,0.68,0.892,2024-11-08
543.0,90,2024-11-08T00:00:00.000,47.48,3.48,1,0.615,0.852,2024-11-08
990.0,180,2024-11-08T00:00:00.000,37.698,-6.302,-1,0.582,0.741,2024-11-08
991.0,180,2024-11-08T00:00:00.000,42.896,-1.104,-1,0.614,0.73,2024-11-08
541.0,270,2024-11-08T00:00:00.000,37.108,-6.892,-1,0.447,0.706,2024-11-08
1315.0,360,2024-11-08T00:00:00.000,53.095,9.095,1,0.356,0.56,2024-11-08
1312.0,450,2024-11-08T00:00:00.000,52.501,8.501,1,0.484,0.537,2024-11-08
1313.0,450,2024-11-08T00:00:00.000,53.742,9.742,1,0.492,0.536,2024-11-08
545.0,30,2024-11-15T00:00:00.000,42.71,-0.54,-1,0.77,0.939,2024-11-15
997.0,30,2024-11-15T00:00:00.000,40.961,-2.289,-1,0.675,0.922,2024-11-15
461.0,60,2024-11-15T00:00:00.000,44.204,0.954,1,0.633,0.896,2024-11-15
544.0,60,2024-11-15T00:00:00.000,44.465,1.215,1,0.681,0.892,2024-11-15
543.0,90,2024-11-15T00:00:00.000,43.481,0.231,1,0.617,0.853,2024-11-15
990.0,180,2024-11-15T00:00:00.000,37.169,-6.081,-1,0.584,0.742,2024-11-15
991.0,180,2024-11-15T00:00:00.000,42.253,-0.997,-1,0.611,0.731,2024-11-15
541.0,270,2024-11-15T00:00:00.000,36.608,-6.642,-1,0.445,0.706,2024-11-15
1315.0,360,2024-11-15T00:00:00.000,52.001,8.751,1,0.354,0.56,2024-11-15
1312.0,450,2024-11-15T00:00:00.000,51.936,8.686,1,0.482,0.534,2024-11-15
1313.0,450,2024-11-15T00:00:00.000,52.826,9.576,1,0.489,0.534,2024-11-15
545.0,30,2024-11-22T00:00:00.000,42.642,-0.608,-1,0.772,0.939,2024-11-22
997.0,30,2024-11-22T00:00:00.000,41.423,-1.827,-1,0.677,0.922,2024-11-22
461.0,60,2024-11-22T00:00:00.000,42.327,-0.923,-1,0.636,0.896,2024-11-22
544.0,60,2024-11-22T00:00:00.000,42.121,-1.129,-1,0.683,0.893,2024-11-22
543.0,90,2024-11-22T00:00:00.000,39.404,-3.846,-1,0.619,0.853,2024-11-22
990.0,180,2024-11-22T00:00:00.000,37.806,-5.444,-1,0.586,0.742,2024-11-22
991.0,180,2024-11-22T00:00:00.000,42.349,-0.901,-1,0.61,0.732,2024-11-22
541.0,270,2024-11-22T00:00:00.000,36.589,-6.661,-1,0.449,0.707,2024-11-22
1315.0,360,2024-11-22T00:00:00.000,52.224,8.974,1,0.352,0.56,2024-11-22
1312.0,450,2024-11-22T00:00:00.000,51.946,8.696,1,0.479,0.532,2024-11-22
1313.0,450,2024-11-22T00:00:00.000,52.826,9.576,1,0.487,0.531,2024-11-22
545.0,30,2024-11-29T00:00:00.000,44.355,-0.645,-1,0.771,0.939,2024-11-29
997.0,30,2024-11-29T00:00:00.000,43.24,-1.76,-1,0.676,0.922,2024-11-29
461.0,60,2024-11-29T00:00:00.000,45.291,0.291,1,0.638,0.896,2024-11-29
544.0,60,2024-11-29T00:00:00.000,45.088,0.088,1,0.684,0.893,2024-11-29
543.0,90,2024-11-29T00:00:00.000,40.976,-4.024,-1,0.621,0.854,2024-11-29
990.0,180,2024-11-29T00:00:00.000,40.747,-4.253,-1,0.587,0.743,2024-11-29
991.0,180,2024-11-29T00:00:00.000,45.093,0.093,1,0.612,0.733,2024-11-29
541.0,270,2024-11-29T00:00:00.000,38.201,-6.799,-1,0.449,0.708,2024-11-29
1315.0,360,2024-11-29T00:00:00.000,54.519,9.519,1,0.351,0.56,2024-11-29
1312.0,450,2024-11-29T00:00:00.000,52.389,7.389,1,0.477,0.529,2024-11-29
1313.0,450,2024-11-29T00:00:00.000,54.963,9.963,1,0.484,0.529,2024-11-29
545.0,30,2024-12-06T00:00:00.000,42.685,-0.315,-1,0.771,0.939,2024-12-06
997.0,30,2024-12-06T00:00:00.000,41.516,-1.484,-1,0.676,0.922,2024-12-06
461.0,60,2024-12-06T00:00:00.000,40.171,-2.829,-1,0.641,0.897,2024-12-06
544.0,60,2024-12-06T00:00:00.000,45.139,2.139,1,0.685,0.893,2024-12-06
543.0,90,2024-12-06T00:00:00.000,39.34,-3.66,-1,0.623,0.854,2024-12-06
990.0,180,2024-12-06T00:00:00.000,39.796,-3.204,-1,0.589,0.743,2024-12-06
991.0,180,2024-12-06T00:00:00.000,43.608,0.608,1,0.613,0.734,2024-12-06
541.0,270,2024-12-06T00:00:00.000,36.592,-6.408,-1,0.45,0.708,2024-12-06
1315.0,360,2024-12-06T00:00:00.000,52.194,9.194,1,0.349,0.56,2024-12-06
1312.0,450,2024-12-06T00:00:00.000,51.322,8.322,1,0.474,0.527,2024-12-06
1313.0,450,2024-12-06T00:00:00.000,52.152,9.152,1,0.482,0.526,2024-12-06
545.0,30,2024-12-13T00:00:00.000,42.406,-0.594,-1,0.772,0.939,2024-12-13
997.0,30,2024-12-13T00:00:00.000,41.551,-1.449,-1,0.677,0.922,2024-12-13
461.0,60,2024-12-13T00:00:00.000,41.376,-1.624,-1,0.643,0.897,2024-12-13
544.0,60,2024-12-13T00:00:00.000,41.458,-1.542,-1,0.685,0.893,2024-12-13
543.0,90,2024-12-13T00:00:00.000,42.089,-0.911,-1,0.625,0.855,2024-12-13
990.0,180,2024-12-13T00:00:00.000,41.004,-1.996,-1,0.591,0.744,2024-12-13
991.0,180,2024-12-13T00:00:00.000,43.746,0.746,1,0.615,0.735,2024-12-13
541.0,270,2024-12-13T00:00:00.000,36.686,-6.314,-1,0.454,0.709,2024-12-13
1315.0,360,2024-12-13T00:00:00.000,52.019,9.019,1,0.347,0.561,2024-12-13
1312.0,450,2024-12-13T00:00:00.000,51.324,8.324,1,0.472,0.524,2024-12-13
1313.0,450,2024-12-13T00:00:00.000,51.862,8.862,1,0.479,0.523,2024-12-13
545.0,30,2024-12-20T00:00:00.000,42.291,-0.709,-1,0.773,0.939,2024-12-20
997.0,30,2024-12-20T00:00:00.000,42.012,-0.988,-1,0.678,0.923,2024-12-20
461.0,60,2024-12-20T00:00:00.000,40.458,-2.542,-1,0.646,0.898,2024-12-20
544.0,60,2024-12-20T00:00:00.000,42.457,-0.543,-1,0.687,0.894,2024-12-20
